AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dcp24,dm21,dm31,dm41,sin2theta12,sin2theta13,sin2theta14,sin2theta23,sin2theta24,sin2theta34
0.3297145058379615,0.20139168397003354,0.9826025670107867,0.9869719955251876,1.0,0.011843621109024503,1.1094881160959624,1.0017221332047455,0.944950928373293,1.0317955912209953,0.9078054773168274,0.12432487689659316,-2.5325336085002115,28.871549365720853,0.9799899484422436,0.8576752724109964,-0.07090909381361053,0.033058183152539306,3274.678086384199,1.36,0,7.41e-05,0.002511,0.2782559402207126,0.303,0.022,0,0.572,0.1,0
