AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dcp24,dm21,dm31,dm41,sin2theta12,sin2theta13,sin2theta14,sin2theta23,sin2theta24,sin2theta34
0.7082851689172392,0.13021059879737087,1.0051473926440544,0.961868464658991,1.0,0.015482037896401875,0.9408247957537397,1.065669572450982,1.0380401722629191,1.0629554269648183,0.9510744132267509,0.06323655351513618,-6.246706168997735,26.170871567100793,1.0488672571869893,1.1429360660902292,0.03991851818545501,-0.09342421303873442,1040.1826858824188,1.36,0,7.41e-05,0.002511,1.0,0.303,0.022,0,0.572,0.001,0
