AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dcp24,dm21,dm31,dm41,sin2theta12,sin2theta13,sin2theta14,sin2theta23,sin2theta24,sin2theta34
-0.10820088509668713,0.02801831394690339,0.8389079731164955,0.9403016641604798,1.0,0.04134063797118898,1.1090240183564744,0.8621872835919218,0.6481399629767641,0.6421011625018955,0.8064628298719927,-0.35967808812298124,4.576031094300742,-4.212831857649427,0.6676524473728627,0.04698449617365441,0.3673612628618783,0.14984524443360153,7705.025305751254,1.36,0,7.41e-05,0.0016666666666666666,0.2782559402207126,0.303,0.022,0.0,0.3,0.0001,0
