AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dcp24,dm21,dm31,dm41,sin2theta12,sin2theta13,sin2theta14,sin2theta23,sin2theta24,sin2theta34
0.4382069839104394,0.27550680827289425,0.9977777711585347,1.0095150662179198,1.0,0.015384562445012816,1.1789563185504282,1.0024063744196512,0.9950326705450615,1.0817279863700617,0.9259621819449084,0.08203799218438367,-0.7327750273105454,22.227025694478712,1.0049341557019293,0.9022972406873707,-0.03764909165495384,0.246503048376318,,1.36,0,7.41e-05,0.002511,0.021544346900318846,0.303,0.022,0,0.572,1.0,0
