AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dcp24,dm21,dm31,dm41,sin2theta12,sin2theta13,sin2theta14,sin2theta23,sin2theta24,sin2theta34
0.30998875696031514,0.18045234422518913,0.9806338531179309,1.0065591105178104,1.0,0.01149855106293135,1.0950250275225206,0.9889434656093958,0.9337165678982687,1.0309869632825328,0.9125051223290532,0.16959154994512046,-4.8562961209530755,25.638716199926407,0.9522346364361794,0.8760064285920295,0.03187507842259498,0.14715702228713162,2983.6596569366134,1.36,0,7.41e-05,0.002511,3.5938136638046256e-05,0.303,0.022,0,0.572,0.046415888336127774,0
