AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.9989336618481123,0.001766846933871242,0.9923026671303848,1.0001268580882228,1.0,-0.00012180737214115107,0.9996738755865718,0.9995358166746728,1.0032695344964282,1.0044283640234053,1.0001585778390196,0.0050203644681303,0.012413276703264866,24.915994276074898,0.9957541683169313,1.000270233278858,0.0064915300667446295,-0.0017328696793617703,0.9473987327885194,1.36,7.41e-05,0.002511111111111111,0.303,0.022,0.5666666666666667
