AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
1.0050805613853886,0.0009649442774584078,0.9846006806866412,1.0009577744138922,1.0,-0.0002904272804901845,1.0037231661722354,1.0032074246601903,1.000804196723467,1.0112870796790892,1.0009229834414668,0.016485983834055345,-0.05131803206442016,24.809867881008255,0.9884511087471187,0.9662217713849663,0.015488999857684031,-0.0026096407201072957,6.256040097333687,1.36,7.41e-05,0.0024666666666666665,0.303,0.022,0.5333333333333333
