AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
1.0046155423758685,0.0028067466161989596,0.9836569294946939,1.0015906387812321,1.0,-0.0003040742806068727,0.9994006575770016,0.9955728453007404,1.0121962194340342,1.0131223171580286,1.0048781147058414,0.01330781517281956,0.19246027959609582,24.249188672140434,0.9758679205837006,0.9456806973717155,0.0004667677821092696,0.006245840025840953,22.721659747015647,1.36,7.41e-05,0.002422222222222222,0.303,0.022,0.43333333333333335
