AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.9874856255527211,0.0016183588192429162,0.9907277014471358,1.000454212491742,1.0,-0.0001865664723509957,0.9752563879445041,0.9869819983186207,1.0061165882442857,1.0062101546500846,1.002393435912872,0.006239388474541103,0.35428042643768964,25.00637844992531,0.9850606020683851,1.005794426261395,-0.006290641976920911,0.003978159998193162,14.142279727441144,1.36,7.41e-05,0.0025555555555555553,0.303,0.022,0.4
