AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
1.0263632148287907,8.39579605125936e-05,1.0066010884586756,1.0042594680980643,1.0,-0.0005212179929111128,1.0005299047000942,0.9965356226150492,0.9932820137516706,0.9920368197684615,1.004956366150736,-0.008465037075697837,0.0227715224217164,25.443015157200264,0.9919183176591829,0.9733353085405458,-0.058224678431705326,0.009034142025110766,28.379878510126193,1.36,7.41e-05,0.002422222222222222,0.303,0.022,0.6333333333333333
