AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.9952281240772849,0.00021235434700268661,0.9808207047172636,1.0019605459942567,1.0,-0.0004952295938680193,0.9987575515340288,0.9940751003809066,1.0086779239897763,1.0102169038994748,1.004247766206269,0.010773280033237128,0.14977371236639503,24.587288568319334,0.9836933243678104,0.9841776275432913,0.011194061253146243,0.005139068680016961,6.401518352984994,1.36,7.41e-05,0.0024888888888888886,0.303,0.022,0.43333333333333335
