AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.991065388411565,0.0019226486848988131,1.0002082579649274,1.0000514395138023,1.0,-0.0002801533510548545,0.9922188429456495,0.9947779104771433,0.9994192749943731,0.9998224078879223,1.0001738301088392,0.00027377843552431206,0.054361301634974615,25.264273482095813,0.9987932198072521,1.0315236272488404,-0.011658852329486788,0.001265304932980481,5.217646525068625,1.36,7.41e-05,0.0025555555555555553,0.303,0.022,0.6
