AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.9891144676751168,0.00025644709327223307,0.978169168799167,1.0022166169004378,1.0,-0.0004905033315409734,0.9937002058767512,0.9979145708227659,1.0055779346580525,1.0052218251328053,1.005581162829164,0.005120693738831067,0.12946615483037024,24.328031792879173,0.9978146734537158,0.9815761673836022,0.022139916536889563,0.003971806589403057,8.470124113544616,1.36,7.41e-05,0.0024666666666666665,0.303,0.022,0.4666666666666667
