AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
1.0450750278010743,-0.0016450277911785006,1.013238866882672,1.003188830059435,1.0,-0.0022908040036199455,0.9777035509755139,0.9834259151137361,0.9906895713710362,0.9838064235046504,1.0040841480079332,-0.017649820200715576,-0.028947253540540806,26.835059109070155,1.0141194750930558,1.0138260149134681,-0.09190356523663618,0.01437475734069283,31.460603076015694,1.36,7.41e-05,0.002511111111111111,0.303,0.022,0.6666666666666666
