AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
1.004837316566929,0.001874550611852186,0.993643371482431,1.0006458915423702,1.0,-2.5790538179237546e-05,0.9997963719836158,1.0016925460716322,1.004646115181378,1.005809154568936,1.0018146191693882,0.00562036397389502,0.01919223741194889,24.71894623481873,0.9892360310677071,0.9735575247031755,0.001103662000288855,0.0014079812772020395,4.973163527475397,1.36,7.41e-05,0.0024666666666666665,0.303,0.022,0.5666666666666667
