AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.9886602550047565,0.004704320419627329,0.9898395440098752,1.0009161116389929,1.0,-0.00031447551120704776,0.9725661167451082,0.9834546224863078,1.0062945021611038,1.0063907644287893,1.000911427284078,0.006420970311610338,0.17604393357534148,25.126765303787426,0.9876570116538295,1.0015478226183907,-0.006100337451522238,0.005744753451480574,24.903740478027014,1.36,7.41e-05,0.0026,0.303,0.022,0.4
