AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.9909365474472099,0.007775900129730556,0.9855777890944959,0.9958798472953262,1.0,-0.00025571942839919324,0.9907361816339837,0.9936422480573812,1.0108768426641483,1.0131790055646004,1.0017076239672436,0.014140024126340274,-0.01594888779796098,25.066173006054996,0.9881950167358649,1.0301265929800207,0.031655060190707116,-0.007138083580667495,18.921812526262674,1.36,7.41e-05,0.0026,0.303,0.022,0.5
