AxialMass,CoinFraction,FlavorRatio,FluxNormalization_Above1GeV,FluxNormalization_Below1GeV,FluxTilt,IceAbsorption,IceScattering,NCHad,NCoverCC,NuNubarRatio,OffSet,OptEffHeadon,OptEffLateral,OptEffOverall,XSecNuTau,ZenithFluxDown,ZenithFluxUp,chi2,dcp,dm21,dm31,sin2theta12,sin2theta13,sin2theta23
0.9974879825484766,0.0015118679082374354,0.9882673046760212,0.9983845101832679,1.0,1.4236624139595252e-05,0.9991148123709117,0.9996416660141983,1.0065950297638349,1.0081436293052326,1.000823583034726,0.008848662483442573,0.024104088399369766,24.829639961038428,0.993035709226279,1.0098863598970822,0.02429550871590679,-0.00494200204670355,3.672660128893685,1.36,7.41e-05,0.002533333333333333,0.303,0.022,0.5333333333333333
